,Dataset,Frame,Synthesized View,X.passes,WS.PSNR,CEL,theo_time,p1,p2,p3
326,TechnicolorHijack,100,1,2,27.3715,0.022116578958422093,333.302,1,5,0
327,TechnicolorHijack,100,1,2,27.4507,0.014395540699808723,517.57,1,6,0
328,TechnicolorHijack,100,1,2,27.4618,0.014378732317558441,518.947,1,7,0
329,TechnicolorHijack,100,1,2,27.6538,0.027511367516759228,278.205,2,3,0
330,TechnicolorHijack,100,1,2,27.6234,0.0263601219908576,289.202,2,4,0
331,TechnicolorHijack,100,1,2,27.617,0.022853148195930418,333.302,2,5,0
332,TechnicolorHijack,100,1,2,27.8398,0.015147323067411171,517.57,2,6,0
333,TechnicolorHijack,100,1,2,27.849,0.01512485860791179,518.947,2,7,0
334,TechnicolorHijack,100,1,2,27.5718,0.02618169998824351,289.202,3,4,0
335,TechnicolorHijack,100,1,2,27.5668,0.022702534038199593,333.302,3,5,0
336,TechnicolorHijack,100,1,2,27.7519,0.014977490967405372,517.57,3,6,0
337,TechnicolorHijack,100,1,2,27.759,0.014951430492901973,518.947,3,7,0
338,TechnicolorHijack,100,1,2,27.535,0.022607125069756557,333.302,4,5,0
339,TechnicolorHijack,100,1,2,27.7044,0.014885715941804972,517.57,4,6,0
340,TechnicolorHijack,100,1,2,27.7115,0.014859898987757903,518.947,4,7,0
341,TechnicolorHijack,100,1,2,27.692,0.014861757829858761,517.57,5,6,0
342,TechnicolorHijack,100,1,2,27.6989,0.014835619051656524,518.947,5,7,0
343,TechnicolorHijack,100,1,2,27.6907,0.014819817823400076,518.947,6,7,0
344,TechnicolorHijack,100,1,3,27.5466,0.027126040150248925,278.205,1,2,3
345,TechnicolorHijack,100,1,3,27.5466,0.026094563661385472,289.202,1,2,4
346,TechnicolorHijack,100,1,3,27.5466,0.02264192834126408,333.302,1,2,5
347,TechnicolorHijack,100,1,3,27.5466,0.01458082964623143,517.57,1,2,6
348,TechnicolorHijack,100,1,3,27.5466,0.014542140141478805,518.947,1,2,7
349,TechnicolorHijack,100,1,3,27.4444,0.025741177446905628,289.202,1,3,4
350,TechnicolorHijack,100,1,3,27.4444,0.02233529951815471,333.302,1,3,5
351,TechnicolorHijack,100,1,3,27.4444,0.014383368433255408,517.57,1,3,6
352,TechnicolorHijack,100,1,3,27.4444,0.014345202881989878,518.947,1,3,7
353,TechnicolorHijack,100,1,3,27.3849,0.022156782737577325,333.302,1,4,5
354,TechnicolorHijack,100,1,3,27.3849,0.014268408138029634,517.57,1,4,6
355,TechnicolorHijack,100,1,3,27.3849,0.014230547628177825,518.947,1,4,7
356,TechnicolorHijack,100,1,3,27.3715,0.014242517920281316,517.57,1,5,6
357,TechnicolorHijack,100,1,3,27.3715,0.014204726108831925,518.947,1,5,7
358,TechnicolorHijack,100,1,3,27.4507,0.014357342850040564,518.947,1,6,7
359,TechnicolorHijack,100,1,3,27.6538,0.02646523882960699,289.202,2,3,4
360,TechnicolorHijack,100,1,3,27.6538,0.022963558574506004,333.302,2,3,5
361,TechnicolorHijack,100,1,3,27.6538,0.014787951388218017,517.57,2,3,6
362,TechnicolorHijack,100,1,3,27.6538,0.014748712296246053,518.947,2,3,7
363,TechnicolorHijack,100,1,3,27.6234,0.022872350000900085,333.302,2,4,5
364,TechnicolorHijack,100,1,3,27.6234,0.01472921537183376,517.57,2,4,6
365,TechnicolorHijack,100,1,3,27.6234,0.014690132132953847,518.947,2,4,7
366,TechnicolorHijack,100,1,3,27.617,0.014716849894700235,517.57,2,5,6
367,TechnicolorHijack,100,1,3,27.617,0.014677799466997595,518.947,2,5,7
368,TechnicolorHijack,100,1,3,27.8398,0.015107130400599677,518.947,2,6,7
369,TechnicolorHijack,100,1,3,27.5718,0.02271753544833214,333.302,3,4,5
370,TechnicolorHijack,100,1,3,27.5718,0.014629518712444691,517.57,3,4,6
371,TechnicolorHijack,100,1,3,27.5718,0.01459070001368155,518.947,3,4,7
372,TechnicolorHijack,100,1,3,27.5668,0.014619858183434125,517.57,3,5,6
373,TechnicolorHijack,100,1,3,27.5668,0.014581065118403229,518.947,3,5,7
374,TechnicolorHijack,100,1,3,27.7519,0.014937748941606752,518.947,3,6,7
375,TechnicolorHijack,100,1,3,27.535,0.014558417218926907,517.57,4,5,6
376,TechnicolorHijack,100,1,3,27.535,0.014519787184433093,518.947,4,5,7
377,TechnicolorHijack,100,1,3,27.7044,0.014846217436462682,518.947,4,6,7
378,TechnicolorHijack,100,1,3,27.692,0.014822322896172442,518.947,5,6,7
379,TechnicolorHijack,100,2,1,14.7169,-0.09999999999999998,52.831,1,0,0
380,TechnicolorHijack,100,2,1,19.3469,-0.002379616404815338,274.456,2,0,0
381,TechnicolorHijack,100,2,1,25.0657,0.018208515303463273,278.205,3,0,0
382,TechnicolorHijack,100,2,1,26.5762,0.022739123519201113,289.202,4,0,0
383,TechnicolorHijack,100,2,1,26.5477,0.019644946624982743,333.302,5,0,0
384,TechnicolorHijack,100,2,1,26.6165,0.012783778039685448,517.57,6,0,0
385,TechnicolorHijack,100,2,1,26.6293,0.012774522253717625,518.947,7,0,0
386,TechnicolorHijack,100,2,2,19.3405,-0.0024029352610254514,274.456,1,2,0
387,TechnicolorHijack,100,2,2,25.0012,0.017976671878650638,278.205,1,3,0
388,TechnicolorHijack,100,2,2,26.478,0.022399568467714612,289.202,1,4,0
389,TechnicolorHijack,100,2,2,26.4506,0.01935361924020858,333.302,1,5,0
390,TechnicolorHijack,100,2,2,26.5135,0.01258477114206774,517.57,1,6,0
391,TechnicolorHijack,100,2,2,26.5254,0.01257430912983407,518.947,1,7,0
392,TechnicolorHijack,100,2,2,24.9949,0.017954026706924756,278.205,2,3,0
393,TechnicolorHijack,100,2,2,26.5044,0.022490854143470657,289.202,2,4,0
394,TechnicolorHijack,100,2,2,26.4769,0.019432526657505805,333.302,2,5,0
395,TechnicolorHijack,100,2,2,26.5458,0.01264717815947601,517.57,2,6,0
396,TechnicolorHijack,100,2,2,26.5576,0.01263635785542647,518.947,2,7,0
397,TechnicolorHijack,100,2,2,26.9564,0.024053775561718102,289.202,3,4,0
398,TechnicolorHijack,100,2,2,26.9342,0.020804555628229054,333.302,3,5,0
399,TechnicolorHijack,100,2,2,27.053,0.013627142222308094,517.57,3,6,0
400,TechnicolorHijack,100,2,2,27.0675,0.01361892447590987,518.947,3,7,0
401,TechnicolorHijack,100,2,2,26.5623,0.019688750742569802,333.302,4,5,0
402,TechnicolorHijack,100,2,2,26.6579,0.012863767219892963,517.57,4,6,0
403,TechnicolorHijack,100,2,2,26.67,0.012852950301283179,518.947,4,7,0
404,TechnicolorHijack,100,2,2,26.6417,0.012832467105898719,517.57,5,6,0
405,TechnicolorHijack,100,2,2,26.6537,0.012821540542675843,518.947,5,7,0
406,TechnicolorHijack,100,2,2,26.6253,0.012766814337494964,518.947,6,7,0
407,TechnicolorHijack,100,2,3,19.3405,-0.0023705540878129487,278.205,1,2,3
408,TechnicolorHijack,100,2,3,19.3405,-0.002280412998526986,289.202,1,2,4
409,TechnicolorHijack,100,2,3,19.3405,-0.0019786859964836733,333.302,1,2,5
410,TechnicolorHijack,100,2,3,19.3405,-0.0012742237764940033,517.57,1,2,6
411,TechnicolorHijack,100,2,3,19.3405,-0.0012708426872108352,518.947,1,2,7
412,TechnicolorHijack,100,2,3,25.0012,0.017293103090573372,289.202,1,3,4
413,TechnicolorHijack,100,2,3,25.0012,0.015005010470984273,333.302,1,3,5
414,TechnicolorHijack,100,2,3,25.0012,0.009662847537531155,517.57,1,3,6
415,TechnicolorHijack,100,2,3,25.0012,0.00963720765319002,518.947,1,3,7
416,TechnicolorHijack,100,2,3,26.478,0.019435826967734972,333.302,1,4,5
417,TechnicolorHijack,100,2,3,26.478,0.012516181386092704,517.57,1,4,6
418,TechnicolorHijack,100,2,3,26.478,0.012482970322595566,518.947,1,4,7
419,TechnicolorHijack,100,2,3,26.4506,0.012463241687114789,517.57,1,5,6
420,TechnicolorHijack,100,2,3,26.4506,0.012430171096470355,518.947,1,5,7
421,TechnicolorHijack,100,2,3,26.5135,0.012551378079071659,518.947,1,6,7
422,TechnicolorHijack,100,2,3,24.9949,0.017271319008858865,289.202,2,3,4
423,TechnicolorHijack,100,2,3,24.9949,0.01498610869421726,333.302,2,3,5
424,TechnicolorHijack,100,2,3,24.9949,0.00965067527097784,517.57,2,3,6
425,TechnicolorHijack,100,2,3,24.9949,0.009625067685139332,518.947,2,3,7
426,TechnicolorHijack,100,2,3,26.5044,0.019515034413234843,333.302,2,4,5
427,TechnicolorHijack,100,2,3,26.5044,0.012567188979268505,517.57,2,4,6
428,TechnicolorHijack,100,2,3,26.5044,0.012533842569665112,518.947,2,4,7
429,TechnicolorHijack,100,2,3,26.4769,0.012514056069710377,517.57,2,5,6
430,TechnicolorHijack,100,2,3,26.4769,0.012480850645634334,518.947,2,5,7
431,TechnicolorHijack,100,2,3,26.5458,0.012613619502569626,518.947,2,6,7
432,TechnicolorHijack,100,2,3,26.9564,0.02087116188921758,333.302,3,4,5
433,TechnicolorHijack,100,2,3,26.9564,0.013440500801823903,517.57,3,4,6
434,TechnicolorHijack,100,2,3,26.9564,0.013404837102825527,518.947,3,4,7
435,TechnicolorHijack,100,2,3,26.9342,0.013397608053016983,517.57,3,5,6
436,TechnicolorHijack,100,2,3,26.9342,0.013362058167789775,518.947,3,5,7
437,TechnicolorHijack,100,2,3,27.053,0.013590983279602736,518.947,3,6,7
438,TechnicolorHijack,100,2,3,26.5623,0.01267905790521089,517.57,4,5,6
439,TechnicolorHijack,100,2,3,26.5623,0.012645414656988095,518.947,4,5,7
440,TechnicolorHijack,100,2,3,26.6579,0.012829633854709636,518.947,4,6,7
441,TechnicolorHijack,100,2,3,26.6417,0.012798416794007866,518.947,5,6,7
442,TechnicolorHijack,100,3,1,19.1445,-0.016193144176714414,52.831,1,0,0
443,TechnicolorHijack,100,3,1,19.3051,-0.0025319176844375802,274.456,2,0,0
444,TechnicolorHijack,100,3,1,27.7635,0.02790568106252584,278.205,3,0,0
445,TechnicolorHijack,100,3,1,27.944,0.027468689704773824,289.202,4,0,0
446,TechnicolorHijack,100,3,1,27.9111,0.023735531139927154,333.302,5,0,0
447,TechnicolorHijack,100,3,1,27.9504,0.015361013969124945,517.57,6,0,0
448,TechnicolorHijack,100,3,1,27.9673,0.01535282023019692,518.947,7,0,0
449,TechnicolorHijack,100,3,2,19.2973,-0.0025603375404436414,274.456,1,2,0
450,TechnicolorHijack,100,3,2,27.6084,0.02734817850146475,278.205,1,3,0
451,TechnicolorHijack,100,3,2,27.7651,0.02685009093989668,289.202,1,4,0
452,TechnicolorHijack,100,3,2,27.7344,0.02320538130584275,333.302,1,5,0
453,TechnicolorHijack,100,3,2,27.7665,0.015005699712116235,517.57,1,6,0
454,TechnicolorHijack,100,3,2,27.7798,0.0149915116572598,518.947,1,7,0
455,TechnicolorHijack,100,3,2,27.6473,0.02748800345069284,278.205,2,3,0
456,TechnicolorHijack,100,3,2,27.7989,0.026966964267190405,289.202,2,4,0
457,TechnicolorHijack,100,3,2,27.7678,0.0233055907255282,333.302,2,5,0
458,TechnicolorHijack,100,3,2,27.8148,0.01509902042235833,517.57,2,6,0
459,TechnicolorHijack,100,3,2,27.8279,0.015084199349837266,518.947,2,7,0
460,TechnicolorHijack,100,3,2,27.9317,0.027426158878569303,289.202,3,4,0
461,TechnicolorHijack,100,3,2,27.9188,0.023758633311531285,333.302,3,5,0
462,TechnicolorHijack,100,3,2,28.0076,0.015471530421005852,517.57,3,6,0
463,TechnicolorHijack,100,3,2,28.0192,0.015452830443185916,518.947,3,7,0
464,TechnicolorHijack,100,3,2,27.9337,0.023803337513726295,333.302,4,5,0
465,TechnicolorHijack,100,3,2,28.0132,0.015482350213497692,517.57,4,6,0
466,TechnicolorHijack,100,3,2,28.033,0.015479422754154088,518.947,4,7,0
467,TechnicolorHijack,100,3,2,27.988,0.015433661147284422,517.57,5,6,0
468,TechnicolorHijack,100,3,2,28.0074,0.015430092090329072,518.947,5,7,0
469,TechnicolorHijack,100,3,2,27.9642,0.01534684659512436,518.947,6,7,0
470,TechnicolorHijack,100,3,3,19.2973,-0.002525835265361874,278.205,1,2,3
471,TechnicolorHijack,100,3,3,19.2973,-0.0024297895588550568,289.202,1,2,4
472,TechnicolorHijack,100,3,3,19.2973,-0.002108298180028923,333.302,1,2,5
473,TechnicolorHijack,100,3,3,19.2973,-0.0013576907471453137,517.57,1,2,6
474,TechnicolorHijack,100,3,3,19.2973,-0.0013540881824155456,518.947,1,2,7
475,TechnicolorHijack,100,3,3,27.6084,0.026308255129632575,289.202,1,3,4
476,TechnicolorHijack,100,3,3,27.6084,0.022827345770502425,333.302,1,3,5
477,TechnicolorHijack,100,3,3,27.6084,0.014700233784802053,517.57,1,3,6
478,TechnicolorHijack,100,3,3,27.6084,0.014661227447118877,518.947,1,3,7
479,TechnicolorHijack,100,3,3,27.7651,0.02329748996405662,333.302,1,4,5
480,TechnicolorHijack,100,3,3,27.7651,0.015002994763993275,517.57,1,4,6
481,TechnicolorHijack,100,3,3,27.7651,0.014963185065141528,518.947,1,4,7
482,TechnicolorHijack,100,3,3,27.7344,0.014943679115868386,517.57,1,5,6
483,TechnicolorHijack,100,3,3,27.7344,0.014904026808132624,518.947,1,5,7
484,TechnicolorHijack,100,3,3,27.7665,0.014965882835819459,518.947,1,6,7
485,TechnicolorHijack,100,3,3,27.6473,0.026442763189742813,289.202,2,3,4
486,TechnicolorHijack,100,3,3,27.6473,0.022944056741333686,333.302,2,3,5
487,TechnicolorHijack,100,3,3,27.6473,0.014775392700504281,517.57,2,3,6
488,TechnicolorHijack,100,3,3,27.6473,0.014736186932384234,518.947,2,3,7
489,TechnicolorHijack,100,3,3,27.7989,0.023398899496552675,333.302,2,4,5
490,TechnicolorHijack,100,3,3,27.7989,0.015068299940104718,517.57,2,4,6
491,TechnicolorHijack,100,3,3,27.7989,0.015028316957222992,518.947,2,4,7
492,TechnicolorHijack,100,3,3,27.7678,0.015008211449658984,517.57,2,5,6
493,TechnicolorHijack,100,3,3,27.7678,0.014968387908591823,518.947,2,5,7
494,TechnicolorHijack,100,3,3,27.8148,0.015058955924208063,518.947,2,6,7
495,TechnicolorHijack,100,3,3,27.9317,0.023797336949673266,333.302,3,4,5
496,TechnicolorHijack,100,3,3,27.9317,0.01532488359062542,517.57,3,4,6
497,TechnicolorHijack,100,3,3,27.9317,0.015284219775815256,518.947,3,4,7
498,TechnicolorHijack,100,3,3,27.9188,0.015299959425778156,517.57,3,5,6
499,TechnicolorHijack,100,3,3,27.9188,0.015259361745997185,518.947,3,5,7
500,TechnicolorHijack,100,3,3,28.0076,0.015430477486140202,518.947,3,6,7
501,TechnicolorHijack,100,3,3,27.9337,0.015328747802229653,517.57,4,5,6
502,TechnicolorHijack,100,3,3,27.9337,0.015288073733926589,518.947,4,5,7
503,TechnicolorHijack,100,3,3,28.0132,0.015441268568851927,518.947,4,6,7
504,TechnicolorHijack,100,3,3,27.988,0.015392708696649176,518.947,5,6,7
505,TechnicolorHijack,100,4,1,19.0935,-0.01715848649467171,52.831,1,0,0
506,TechnicolorHijack,100,4,1,28.2665,0.030119582009502436,274.456,2,0,0
507,TechnicolorHijack,100,4,1,28.2208,0.02954943297208893,278.205,3,0,0
508,TechnicolorHijack,100,4,1,28.1997,0.028352846799123105,289.202,4,0,0
509,TechnicolorHijack,100,4,1,28.0677,0.02420537530527869,333.302,5,0,0
510,TechnicolorHijack,100,4,1,27.8992,0.015262090152056726,517.57,6,0,0
511,TechnicolorHijack,100,4,1,27.9062,0.015235081809895804,518.947,7,0,0
512,TechnicolorHijack,100,4,2,28.0593,0.02936463403970035,274.456,1,2,0
513,TechnicolorHijack,100,4,2,27.9897,0.0287187505616362,278.205,1,3,0
514,TechnicolorHijack,100,4,2,27.9705,0.02756032115960471,289.202,1,4,0
515,TechnicolorHijack,100,4,2,27.8423,0.023529111736503235,333.302,1,5,0
516,TechnicolorHijack,100,4,2,27.6777,0.014834128716888538,517.57,1,6,0
517,TechnicolorHijack,100,4,2,27.6822,0.014803438501426932,518.947,1,7,0
518,TechnicolorHijack,100,4,2,28.4407,0.03033985729947341,278.205,2,3,0
519,TechnicolorHijack,100,4,2,28.4369,0.029173034764628188,289.202,2,4,0
520,TechnicolorHijack,100,4,2,28.3715,0.025116860984932585,333.302,2,5,0
521,TechnicolorHijack,100,4,2,28.3853,0.016201286782464207,517.57,2,6,0
522,TechnicolorHijack,100,4,2,28.4045,0.0161952954733335,518.947,2,7,0
523,TechnicolorHijack,100,4,2,28.2182,0.028416815927967302,289.202,3,4,0
524,TechnicolorHijack,100,4,2,28.1905,0.024573809938134183,333.302,3,5,0
525,TechnicolorHijack,100,4,2,28.2299,0.015901037540815736,517.57,3,6,0
526,TechnicolorHijack,100,4,2,28.2452,0.015888327709766125,518.947,3,7,0
527,TechnicolorHijack,100,4,2,28.1721,0.02451860474884639,333.302,4,5,0
528,TechnicolorHijack,100,4,2,28.209,0.015860656529551556,517.57,4,6,0
529,TechnicolorHijack,100,4,2,28.2239,0.015847283055880467,518.947,4,7,0
530,TechnicolorHijack,100,4,2,28.0973,0.015644840311455455,517.57,5,6,0
531,TechnicolorHijack,100,4,2,28.1116,0.015630883307929326,518.947,5,7,0
532,TechnicolorHijack,100,4,2,27.9105,0.015243367819835164,518.947,6,7,0
533,TechnicolorHijack,100,4,3,28.0593,0.028968925792131704,278.205,1,2,3
534,TechnicolorHijack,100,4,3,28.0593,0.027867372978056863,289.202,1,2,4
535,TechnicolorHijack,100,4,3,28.0593,0.024180172936256007,333.302,1,2,5
536,TechnicolorHijack,100,4,3,28.0593,0.015571420290975134,517.57,1,2,6
537,TechnicolorHijack,100,4,3,28.0593,0.015530102303318066,518.947,1,2,7
538,TechnicolorHijack,100,4,3,27.9897,0.027626710741972735,289.202,1,3,4
539,TechnicolorHijack,100,4,3,27.9897,0.023971353307210872,333.302,1,3,5
540,TechnicolorHijack,100,4,3,27.9897,0.015436945727148016,517.57,1,3,6
541,TechnicolorHijack,100,4,3,27.9897,0.015395984561043805,518.947,1,3,7
542,TechnicolorHijack,100,4,3,27.9705,0.023913747892301877,333.302,1,4,5
543,TechnicolorHijack,100,4,3,27.9705,0.015399849295747435,517.57,1,4,6
544,TechnicolorHijack,100,4,3,27.9705,0.015358986563175046,518.947,1,4,7
545,TechnicolorHijack,100,4,3,27.8423,0.015152153331916458,517.57,1,5,6
546,TechnicolorHijack,100,4,3,27.8423,0.01511194784823884,518.947,1,5,7
547,TechnicolorHijack,100,4,3,27.6777,0.01479476709567644,518.947,1,6,7
548,TechnicolorHijack,100,4,3,28.4407,0.029186174369471855,289.202,2,3,4
549,TechnicolorHijack,100,4,3,28.4407,0.025324480501167108,333.302,2,3,5
550,TechnicolorHijack,100,4,3,28.4407,0.016308325443901307,517.57,2,3,6
551,TechnicolorHijack,100,4,3,28.4407,0.01626505211514856,518.947,2,3,7
552,TechnicolorHijack,100,4,3,28.4369,0.02531307942946637,333.302,2,4,5
553,TechnicolorHijack,100,4,3,28.4369,0.016300983441853278,517.57,2,4,6
554,TechnicolorHijack,100,4,3,28.4369,0.016257729594737036,518.947,2,4,7
555,TechnicolorHijack,100,4,3,28.3715,0.01617462372239504,517.57,2,5,6
556,TechnicolorHijack,100,4,3,28.3715,0.01613170516449657,518.947,2,5,7
557,TechnicolorHijack,100,4,3,28.3853,0.01615829747546474,518.947,2,6,7
558,TechnicolorHijack,100,4,3,28.2182,0.02465691775026852,333.302,3,4,5
559,TechnicolorHijack,100,4,3,28.2182,0.015878431902931003,517.57,3,4,6
560,TechnicolorHijack,100,4,3,28.2182,0.015836299275263175,518.947,3,4,7
561,TechnicolorHijack,100,4,3,28.1905,0.015824912572212455,517.57,3,5,6
562,TechnicolorHijack,100,4,3,28.1905,0.015782921955421268,518.947,3,5,7
563,TechnicolorHijack,100,4,3,28.2299,0.015858844930214454,518.947,3,6,7
564,TechnicolorHijack,100,4,3,28.1721,0.01578936182545356,517.57,4,5,6
565,TechnicolorHijack,100,4,3,28.1721,0.015747465540797038,518.947,4,5,7
566,TechnicolorHijack,100,4,3,28.209,0.01581857106795106,518.947,4,6,7
567,TechnicolorHijack,100,4,3,28.0973,0.015603327507433323,518.947,5,6,7
568,TechnicolorHijack,100,5,1,18.4642,-0.029070053567034473,52.831,1,0,0
569,TechnicolorHijack,100,5,1,18.7747,-0.004464467892849858,274.456,2,0,0
570,TechnicolorHijack,100,5,1,27.2099,0.025915781528009926,278.205,3,0,0
571,TechnicolorHijack,100,5,1,27.1742,0.024806882386705482,289.202,4,0,0
572,TechnicolorHijack,100,5,1,27.178,0.02153602438629231,333.302,5,0,0
573,TechnicolorHijack,100,5,1,27.2148,0.013939756941090094,517.57,6,0,0
574,TechnicolorHijack,100,5,1,27.2467,0.013964239122684977,518.947,7,0,0
575,TechnicolorHijack,100,5,2,18.7664,-0.00449470953449733,274.456,1,2,0
576,TechnicolorHijack,100,5,2,27.0851,0.02546719145953524,278.205,1,3,0
577,TechnicolorHijack,100,5,2,27.0417,0.024348725112551085,289.202,1,4,0
578,TechnicolorHijack,100,5,2,27.0451,0.02113728690496907,333.302,1,5,0
579,TechnicolorHijack,100,5,2,27.0253,0.013573622891589546,517.57,1,6,0
580,TechnicolorHijack,100,5,2,27.0532,0.013591368675413867,518.947,1,7,0
581,TechnicolorHijack,100,5,2,26.9489,0.024977624413651797,278.205,2,3,0
582,TechnicolorHijack,100,5,2,26.9109,0.023896446082668867,289.202,2,4,0
583,TechnicolorHijack,100,5,2,26.9107,0.02073404900060605,333.302,2,5,0
584,TechnicolorHijack,100,5,2,26.6133,0.012777595301118687,517.57,2,6,0
585,TechnicolorHijack,100,5,2,26.637,0.012789359992446243,518.947,2,7,0
586,TechnicolorHijack,100,5,2,27.1869,0.024850796329209345,289.202,3,4,0
587,TechnicolorHijack,100,5,2,27.1859,0.021559726614301743,333.302,3,5,0
588,TechnicolorHijack,100,5,2,27.2573,0.014021871437679927,517.57,3,6,0
589,TechnicolorHijack,100,5,2,27.2706,0.014010293922115363,518.947,3,7,0
590,TechnicolorHijack,100,5,2,27.1732,0.021521623032565065,333.302,4,5,0
591,TechnicolorHijack,100,5,2,27.2318,0.013972602739726026,517.57,4,6,0
592,TechnicolorHijack,100,5,2,27.2447,0.013960385164573649,518.947,4,7,0
593,TechnicolorHijack,100,5,2,27.2343,0.013977433004231312,517.57,5,6,0
594,TechnicolorHijack,100,5,2,27.2465,0.013963853726873844,518.947,5,7,0
595,TechnicolorHijack,100,5,2,27.2185,0.01390989831331523,518.947,6,7,0
596,TechnicolorHijack,100,5,3,18.7664,-0.004434140292230547,278.205,1,2,3
597,TechnicolorHijack,100,5,3,18.7664,-0.004265530667146144,289.202,1,2,4
598,TechnicolorHijack,100,5,3,18.7664,-0.0037011479079033403,333.302,1,2,5
599,TechnicolorHijack,100,5,3,18.7664,-0.002383445717487488,517.57,1,2,6
600,TechnicolorHijack,100,5,3,18.7664,-0.0023771213630679033,518.947,1,2,7
601,TechnicolorHijack,100,5,3,27.0851,0.024498793231028833,289.202,1,3,4
602,TechnicolorHijack,100,5,3,27.0851,0.021257298186029488,333.302,1,3,5
603,TechnicolorHijack,100,5,3,27.0851,0.013689162818555945,517.57,1,3,6
604,TechnicolorHijack,100,5,3,27.0851,0.01365283930728957,518.947,1,3,7
605,TechnicolorHijack,100,5,3,27.0417,0.021127085946078927,333.302,1,4,5
606,TechnicolorHijack,100,5,3,27.0417,0.013605309426744205,517.57,1,4,6
607,TechnicolorHijack,100,5,3,27.0417,0.013569208416273721,518.947,1,4,7
608,TechnicolorHijack,100,5,3,27.0451,0.013611878586471397,517.57,1,5,6
609,TechnicolorHijack,100,5,3,27.0451,0.013575760145062987,518.947,1,5,7
610,TechnicolorHijack,100,5,3,27.0253,0.013537605959760826,518.947,1,6,7
611,TechnicolorHijack,100,5,3,26.9489,0.02402784213110559,289.202,2,3,4
612,TechnicolorHijack,100,5,3,26.9489,0.02084865977401875,333.302,2,3,5
613,TechnicolorHijack,100,5,3,26.9489,0.01342601000830805,517.57,2,3,6
614,TechnicolorHijack,100,5,3,26.9489,0.013390384759908041,518.947,2,3,7
615,TechnicolorHijack,100,5,3,26.9109,0.020734649057011362,333.302,2,4,5
616,TechnicolorHijack,100,5,3,26.9109,0.013352589987827736,517.57,2,4,6
617,TechnicolorHijack,100,5,3,26.9109,0.01331715955579279,518.947,2,4,7
618,TechnicolorHijack,100,5,3,26.9107,0.013352203566667307,517.57,2,5,6
619,TechnicolorHijack,100,5,3,26.9107,0.013316774159981653,518.947,2,5,7
620,TechnicolorHijack,100,5,3,26.6133,0.012743690588826987,518.947,2,6,7
621,TechnicolorHijack,100,5,3,27.1869,0.02156272689632826,333.302,3,4,5
622,TechnicolorHijack,100,5,3,27.1869,0.013885851189211122,517.57,3,4,6
623,TechnicolorHijack,100,5,3,27.1869,0.013849005775156232,518.947,3,4,7
624,TechnicolorHijack,100,5,3,27.1859,0.013883919083409007,517.57,3,5,6
625,TechnicolorHijack,100,5,3,27.1859,0.013847078796100566,518.947,3,5,7
626,TechnicolorHijack,100,5,3,27.2573,0.013984665100675022,518.947,3,6,7
627,TechnicolorHijack,100,5,3,27.1732,0.013859381339722164,517.57,4,5,6
628,TechnicolorHijack,100,5,3,27.1732,0.013822606162093626,518.947,4,5,7
629,TechnicolorHijack,100,5,3,27.2318,0.013935527134755573,518.947,4,6,7
630,TechnicolorHijack,100,5,3,27.2343,0.013940344582394735,518.947,5,6,7
631,TechnicolorHijack,150,1,1,18.5108,-0.028187995684351996,52.831,1,0,0
632,TechnicolorHijack,150,1,1,26.9106,0.02517926370711516,274.456,2,0,0
633,TechnicolorHijack,150,1,1,26.975,0.02507144012508762,278.205,3,0,0
634,TechnicolorHijack,150,1,1,26.9018,0.02386498018685902,289.202,4,0,0
635,TechnicolorHijack,150,1,1,26.9033,0.02071184691360988,333.302,5,0,0
636,TechnicolorHijack,150,1,1,26.9091,0.013349112197383925,517.57,6,0,0
637,TechnicolorHijack,150,1,1,26.9004,0.013296926275708311,518.947,7,0,0
638,TechnicolorHijack,150,1,2,26.8559,0.024979960357944433,274.456,1,2,0
639,TechnicolorHijack,150,1,2,26.9182,0.02486727413238439,278.205,1,3,0
640,TechnicolorHijack,150,1,2,26.8467,0.023674455916625745,289.202,1,4,0
641,TechnicolorHijack,150,1,2,26.8489,0.020548631571367708,333.302,1,5,0
642,TechnicolorHijack,150,1,2,26.7661,0.013072821067681668,517.57,1,6,0
643,TechnicolorHijack,150,1,2,26.7576,0.013021753666559398,518.947,1,7,0
644,TechnicolorHijack,150,1,2,26.9915,0.025130748908179217,278.205,2,3,0
645,TechnicolorHijack,150,1,2,26.9791,0.02413226741170531,289.202,2,4,0
646,TechnicolorHijack,150,1,2,26.9823,0.020948869193704204,333.302,2,5,0
647,TechnicolorHijack,150,1,2,27.1747,0.013862279498425336,517.57,2,6,0
648,TechnicolorHijack,150,1,2,27.1817,0.013838985484066773,518.947,2,7,0
649,TechnicolorHijack,150,1,2,26.9589,0.024062420038588946,289.202,3,4,0
650,TechnicolorHijack,150,1,2,26.9613,0.02088586327114749,333.302,3,5,0
651,TechnicolorHijack,150,1,2,27.132,0.013779778580675079,517.57,3,6,0
652,TechnicolorHijack,150,1,2,27.1377,0.013754198405617526,518.947,3,7,0
653,TechnicolorHijack,150,1,2,26.9041,0.020714247139231087,333.302,4,5,0
654,TechnicolorHijack,150,1,2,27.0691,0.013658249125722121,517.57,4,6,0
655,TechnicolorHijack,150,1,2,27.0747,0.013632798725110657,518.947,4,7,0
656,TechnicolorHijack,150,1,2,27.0651,0.01365052070251367,517.57,5,6,0
